course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
1095,BEDMA23POEB3,Philosophy of Education III,Major,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Rajesh Kumar,48,,,Practical (60%) + Theory (40%)
1096,BEDMA23CEIB3,Comparative Education IV,Major,B.Ed,2,3,Batch-3,5,Theory,5,0,1,6,Prof. Vijay Prasad,59,,,Continuous Assessment (40%) + End-term (60%)
1097,BEDMA23GEVB3,Gifted Education V,Major,B.Ed,2,3,Batch-3,4,Theory,4,0,1,5,Prof. Bhushan Patel,58,,,Continuous Assessment (40%) + End-term (60%)
1098,BEDMA23GACB3,Guidance and Counselling I,Major,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Sushma Goyal,48,Basic Guidance,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1099,BEDMI23UPB3,Urban Planning,Minor,B.Ed,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Sudha Singh,33,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1100,BEDMI23MSIB3,Media Studies II,Minor,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Sudha Singh,28,Basic Media,,Project (50%) + Presentation (30%) + Viva (20%)
1101,BEDMI23SDIB3,Sustainable Development III,Minor,B.Ed,2,3,Batch-3,4,Theory,4,0,1,5,Prof. Mahesh Singh,35,,,Practical (60%) + Theory (40%)
1102,BEDMI23CSIB3,Cognitive Science IV,Minor,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Dr. Sarita Bhardwaj,28,Basic Cognitive,,Project (50%) + Presentation (30%) + Viva (20%)
1103,BEDMI23CVB3,Criminology V,Minor,B.Ed,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Praveen Kumar,28,Basic Criminology,,Practical (60%) + Theory (40%)
1104,BEDSK23EMB3,Event Management,Skill-Based,B.Ed,2,3,Batch-3,2,Practical,1,0,1,2,Dr. Nidhi Goyal,19,Basic Event,,Practical (60%) + Theory (40%)
1105,BEDSK23MADB3,Mobile App Development II,Skill-Based,B.Ed,2,3,Batch-3,2,Practical,1,0,1,2,Dr. Anita Kulkarni,22,,,Project (50%) + Presentation (30%) + Viva (20%)
1106,BEDSK23FL(B3,Foreign Language (Spanish) III,Skill-Based,B.Ed,2,3,Batch-3,3,Practical,2,0,1,3,Prof. Sunil Bhatt,20,Basic Foreign,,Practical (60%) + Theory (40%)
1107,BEDSK23PMIB3,Project Management IV,Skill-Based,B.Ed,2,3,Batch-3,3,Practical,2,0,1,3,Dr. Sharda Gupta,22,Basic Project,,Practical (60%) + Theory (40%)
1108,BEDSK23CCVB3,Content Creation V,Skill-Based,B.Ed,2,3,Batch-3,3,Practical,2,0,1,3,Prof. Santosh Kumar,23,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1109,BEDAE23MTB3,Mathematical Thinking,AEC,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Mohan Gupta,20,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1110,BEDAE23ESIB3,Environmental Studies II,AEC,B.Ed,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Suresh Pandey,24,,,Continuous Assessment (40%) + End-term (60%)
1111,BEDAE23CFIB3,Computer Fundamentals III,AEC,B.Ed,2,3,Batch-3,3,Lab,2,2,0,4,Prof. Vinod Sharma,21,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1112,BEDAE23REIB3,Research Ethics IV,AEC,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Anil Patel,20,,,Practical (60%) + Theory (40%)
1113,BEDAE23DPAB3,Data Privacy and Ethics V,AEC,B.Ed,2,3,Batch-3,3,Theory,3,0,1,4,Prof. Sachin Patel,24,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1114,BEDVA23OFB3,Organic Farming,VAC,B.Ed,2,3,Batch-3,1,Theory,1,0,0,1,Dr. Kalpana Verma,23,,,Practical (60%) + Theory (40%)
1115,BEDVA23WCIB3,Water Conservation II,VAC,B.Ed,2,3,Batch-3,2,Theory,2,0,0,2,Prof. Sanjay Joshi,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1116,BEDVA23HVIB3,Human Values III,VAC,B.Ed,2,3,Batch-3,2,Theory,2,0,0,2,Dr. Vandana Singh,19,,,Practical (60%) + Theory (40%)
1117,BEDVA23WMIB3,Waste Management IV,VAC,B.Ed,2,3,Batch-3,1,Theory,1,0,0,1,Prof. Praveen Kumar,24,Basic Waste,,Practical (60%) + Theory (40%)
1118,BEDVA23CAVB3,Climate Action V,VAC,B.Ed,2,3,Batch-3,1,Theory,1,0,0,1,Dr. Neha Bansal,22,,,Practical (60%) + Theory (40%)
1119,BEDMA24PEB3,Peace Education,Major,B.Ed,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Jyoti Sharma,54,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1120,BEDMA24FOEB3,Foundations of Education II,Major,B.Ed,2,4,Batch-3,5,Theory,5,0,1,6,Prof. Rohit Mehta,49,,,Project (50%) + Presentation (30%) + Viva (20%)
1121,BEDMA24LDIB3,Learning Disabilities III,Major,B.Ed,2,4,Batch-3,5,Theory,5,0,1,6,Dr. Kavya Reddy,65,,,Practical (60%) + Theory (40%)
1122,BEDMA24AAEB3,Assessment and Evaluation IV,Major,B.Ed,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Suman Devi,56,Basic Assessment,,Project (50%) + Presentation (30%) + Viva (20%)
1123,BEDMA24EPVB3,Educational Psychology V,Major,B.Ed,2,4,Batch-3,5,Theory,5,0,1,6,Dr. Nirmala Devi,52,,,Project (50%) + Presentation (30%) + Viva (20%)
1124,BEDMA24PEIB3,Peace Education I,Major,B.Ed,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Anita Kulkarni,54,,,Project (50%) + Presentation (30%) + Viva (20%)
1125,BEDMI24CB3,Criminology,Minor,B.Ed,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Pankaj Verma,27,Basic Criminology,,Practical (60%) + Theory (40%)
1126,BEDMI24GSIB3,Gender Studies II,Minor,B.Ed,2,4,Batch-3,4,Theory,4,0,1,5,Prof. Subhash Patel,31,,,Practical (60%) + Theory (40%)
1127,BEDMI24GSIB3,Gender Studies III,Minor,B.Ed,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Naveen Joshi,34,Basic Gender,,Project (50%) + Presentation (30%) + Viva (20%)
1128,BEDMI24GSIB3,Gender Studies IV,Minor,B.Ed,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Praveen Kumar,28,,,Project (50%) + Presentation (30%) + Viva (20%)
1129,BEDMI24CSVB3,Climate Studies V,Minor,B.Ed,2,4,Batch-3,4,Theory,4,0,1,5,Dr. Bindu Agrawal,30,,,Project (50%) + Presentation (30%) + Viva (20%)
1130,BEDSK24PSB3,Presentation Skills,Skill-Based,B.Ed,2,4,Batch-3,2,Practical,1,0,1,2,Prof. Mohan Gupta,26,,,Continuous Assessment (40%) + End-term (60%)
1131,BEDSK24LSIB3,Leadership Skills II,Skill-Based,B.Ed,2,4,Batch-3,3,Practical,2,0,1,3,Dr. Shruti Iyer,21,Basic Leadership,,Continuous Assessment (40%) + End-term (60%)
1132,BEDSK24WDIB3,Web Development III,Skill-Based,B.Ed,2,4,Batch-3,2,Practical,1,0,1,2,Dr. Bindu Agrawal,21,,,Practical (60%) + Theory (40%)
1133,BEDSK24PSIB3,Presentation Skills IV,Skill-Based,B.Ed,2,4,Batch-3,2,Practical,1,0,1,2,Dr. Suman Devi,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1134,BEDSK24PSVB3,Presentation Skills V,Skill-Based,B.Ed,2,4,Batch-3,3,Practical,2,0,1,3,Prof. Anil Kumar,23,Basic Presentation,,Project (50%) + Presentation (30%) + Viva (20%)
1135,BEDAE24REB3,Research Ethics,AEC,B.Ed,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Usha Rani,18,,,Practical (60%) + Theory (40%)
1136,BEDAE24HAWB3,Health and Wellness II,AEC,B.Ed,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Kiran Singh,26,Basic Health,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1137,BEDAE24REIB3,Research Ethics III,AEC,B.Ed,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Anuj Kumar,23,,,Continuous Assessment (40%) + End-term (60%)
1138,BEDAE24DLIB3,Digital Literacy IV,AEC,B.Ed,2,4,Batch-3,3,Theory,3,0,1,4,Prof. Ajit Gupta,23,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1139,BEDAE24HAWB3,Health and Wellness V,AEC,B.Ed,2,4,Batch-3,3,Theory,3,0,1,4,Dr. Kiran Singh,21,,,Project (50%) + Presentation (30%) + Viva (20%)
1140,BEDVA24CDB3,Community Development,VAC,B.Ed,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Harish Chandra,19,,,Continuous Assessment (40%) + End-term (60%)
1141,BEDVA24EAMB3,Ethics and Moral Values II,VAC,B.Ed,2,4,Batch-3,1,Theory,1,0,0,1,Prof. Mahesh Singh,23,Basic Ethics,,Practical (60%) + Theory (40%)
1142,BEDVA24OFIB3,Organic Farming III,VAC,B.Ed,2,4,Batch-3,1,Theory,1,0,0,1,Prof. Anil Kumar,20,,,Continuous Assessment (40%) + End-term (60%)
1143,BEDVA24EAMB3,Ethics and Moral Values IV,VAC,B.Ed,2,4,Batch-3,2,Theory,2,0,0,2,Prof. Raman Patel,24,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1144,BEDVA24WMVB3,Waste Management V,VAC,B.Ed,2,4,Batch-3,1,Theory,1,0,0,1,Dr. Neha Bansal,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1145,MEDMA11CAPB1,Curriculum and Pedagogy,Major,M.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Prof. Anuj Kumar,17,Basic Curriculum,,Continuous Assessment (40%) + End-term (60%)
1146,MEDMA11ELIB1,Educational Leadership II,Major,M.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Dr. Nidhi Goyal,31,,,Practical (60%) + Theory (40%)
1147,MEDMA11CAPB1,Curriculum and Pedagogy III,Major,M.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Prof. Sunil Bhatt,25,,,Practical (60%) + Theory (40%)
1148,MEDMA11LDIB1,Learning Disabilities IV,Major,M.Ed,1,1,Batch-1,5,Theory,5,0,1,6,Dr. Sudha Rani,28,,,Continuous Assessment (40%) + End-term (60%)
1149,MEDMA11AAEB1,Assessment and Evaluation V,Major,M.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Dr. Archana Singh,23,Basic Assessment,,Practical (60%) + Theory (40%)
1150,MEDMA11RMIB1,Research Methods in Education I,Major,M.Ed,1,1,Batch-1,5,Theory,5,0,1,6,Dr. Neha Bansal,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1151,MEDMI11NB1,Neuroscience,Minor,M.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Dr. Urvashi Sharma,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1152,MEDMI11TSIB1,Translation Studies II,Minor,M.Ed,1,1,Batch-1,2,Theory,2,0,0,2,Dr. Sadhna Mishra,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1153,MEDMI11PIB1,Psychology III,Minor,M.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Dr. Pooja Agarwal,9,,,Project (50%) + Presentation (30%) + Viva (20%)
1154,MEDMI11RDIB1,Rural Development IV,Minor,M.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Prof. Mahesh Singh,21,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1155,MEDMI11RDVB1,Rural Development V,Minor,M.Ed,1,1,Batch-1,2,Theory,2,0,0,2,Prof. Ramesh Verma,16,,,Practical (60%) + Theory (40%)
1156,MEDSK11FLB1,Financial Literacy,Skill-Based,M.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Prof. Ashok Yadav,8,,,Continuous Assessment (40%) + End-term (60%)
1157,MEDSK11FL(B1,Foreign Language (French) II,Skill-Based,M.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Prof. Naveen Joshi,14,Basic Foreign,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1158,MEDSK11PMIB1,Project Management III,Skill-Based,M.Ed,1,1,Batch-1,2,Practical,1,0,1,2,Prof. Praveen Kumar,12,Basic Project,,Project (50%) + Presentation (30%) + Viva (20%)
1159,MEDSK11PSIB1,Presentation Skills IV,Skill-Based,M.Ed,1,1,Batch-1,2,Practical,1,0,1,2,Prof. Ramesh Singh,9,,,Project (50%) + Presentation (30%) + Viva (20%)
1160,MEDSK11CSVB1,Communication Skills V,Skill-Based,M.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Dr. Bharti Sharma,6,,,Continuous Assessment (40%) + End-term (60%)
1161,MEDAE11CSBB1,Cyber Security Basics,AEC,M.Ed,1,1,Batch-1,2,Theory,2,0,0,2,Dr. Priya Sharma,10,,,Project (50%) + Presentation (30%) + Viva (20%)
1162,MEDAE11LRIB1,Logical Reasoning II,AEC,M.Ed,1,1,Batch-1,2,Theory,2,0,0,2,Dr. Anjali Thakur,8,,,Continuous Assessment (40%) + End-term (60%)
1163,MEDAE11IAWB1,Internet and Web Technologies III,AEC,M.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Prof. Lalit Singh,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1164,MEDAE11ILIB1,Information Literacy IV,AEC,M.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Dr. Sonal Mishra,8,,,Practical (60%) + Theory (40%)
1165,MEDAE11ASVB1,Analytical Skills V,AEC,M.Ed,1,1,Batch-1,2,Theory,2,0,0,2,Dr. Madhavi Sharma,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1166,MEDVA11EAMB1,Ethics and Moral Values,VAC,M.Ed,1,1,Batch-1,1,Theory,1,0,0,1,Dr. Preeti Jain,11,,,Project (50%) + Presentation (30%) + Viva (20%)
1167,MEDVA11HVIB1,Human Values II,VAC,M.Ed,1,1,Batch-1,1,Theory,1,0,0,1,Dr. Sharda Gupta,13,Basic Human,,Project (50%) + Presentation (30%) + Viva (20%)
1168,MEDVA11CVIB1,Constitutional Values III,VAC,M.Ed,1,1,Batch-1,1,Theory,1,0,0,1,Dr. Rekha Singh,8,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1169,MEDVA11REIB1,Renewable Energy IV,VAC,M.Ed,1,1,Batch-1,2,Theory,2,0,0,2,Dr. Bharti Sharma,12,,,Continuous Assessment (40%) + End-term (60%)
1170,MEDVA11SSAB1,Social Service and Outreach V,VAC,M.Ed,1,1,Batch-1,1,Theory,1,0,0,1,Dr. Kiran Singh,9,Basic Social,,Practical (60%) + Theory (40%)
1171,MEDMA12ETB1,Educational Technology,Major,M.Ed,1,2,Batch-1,4,Theory,4,0,1,5,Dr. Smita Joshi,34,,,Project (50%) + Presentation (30%) + Viva (20%)
1172,MEDMA12ARIB1,Action Research II,Major,M.Ed,1,2,Batch-1,5,Theory,5,0,1,6,Dr. Sarita Bhardwaj,28,,,Practical (60%) + Theory (40%)
1173,MEDMA12LDIB1,Learning Disabilities III,Major,M.Ed,1,2,Batch-1,3,Theory,3,0,1,4,Prof. Arjun Nair,24,,,Continuous Assessment (40%) + End-term (60%)
1174,MEDMA12GAEB1,Gender and Education IV,Major,M.Ed,1,2,Batch-1,4,Theory,4,0,1,5,Prof. Subhash Goel,26,Basic Gender,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1175,MEDMA12FOEB1,Foundations of Education V,Major,M.Ed,1,2,Batch-1,4,Theory,4,0,1,5,Dr. Swati Kapoor,25,Basic Foundations,,Continuous Assessment (40%) + End-term (60%)
1176,MEDMA12EMIB1,Educational Measurement I,Major,M.Ed,1,2,Batch-1,4,Theory,4,0,1,5,Dr. Urvashi Sharma,34,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1177,MEDMI12PAB1,Public Administration,Minor,M.Ed,1,2,Batch-1,4,Theory,4,0,1,5,Prof. Varun Chopra,9,,,Continuous Assessment (40%) + End-term (60%)
1178,MEDMI12CSIB1,Climate Studies II,Minor,M.Ed,1,2,Batch-1,3,Theory,3,0,1,4,Prof. Rohit Mehta,9,,,Practical (60%) + Theory (40%)
1179,MEDMI12CSIB1,Cognitive Science III,Minor,M.Ed,1,2,Batch-1,3,Theory,3,0,1,4,Dr. Rekha Singh,11,,,Continuous Assessment (40%) + End-term (60%)
1180,MEDMI12ISIB1,Information Science IV,Minor,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Dr. Sudha Singh,15,Basic Information,,Continuous Assessment (40%) + End-term (60%)
1181,MEDMI12MSVB1,Media Studies V,Minor,M.Ed,1,2,Batch-1,3,Theory,3,0,1,4,Dr. Vandana Singh,11,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1182,MEDSK12CTB1,Critical Thinking,Skill-Based,M.Ed,1,2,Batch-1,2,Practical,1,0,1,2,Dr. Divya Menon,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1183,MEDSK12PSIB1,Presentation Skills II,Skill-Based,M.Ed,1,2,Batch-1,3,Practical,2,0,1,3,Prof. Priyanka Sharma,13,,,Project (50%) + Presentation (30%) + Viva (20%)
1184,MEDSK12PSIB1,Presentation Skills III,Skill-Based,M.Ed,1,2,Batch-1,2,Practical,1,0,1,2,Dr. Sushma Goyal,12,,,Practical (60%) + Theory (40%)
1185,MEDSK12PSIB1,Public Speaking IV,Skill-Based,M.Ed,1,2,Batch-1,2,Practical,1,0,1,2,Dr. Rekha Devi,6,,,Continuous Assessment (40%) + End-term (60%)
1186,MEDSK12CWVB1,Creative Writing V,Skill-Based,M.Ed,1,2,Batch-1,3,Practical,2,0,1,3,Dr. Mohit Bansal,8,Basic Creative,,Practical (60%) + Theory (40%)
1187,MEDAE12ESB1,Environmental Studies,AEC,M.Ed,1,2,Batch-1,3,Theory,3,0,1,4,Dr. Deepika Rao,11,,,Practical (60%) + Theory (40%)
1188,MEDAE12CSBB1,Cyber Security Basics II,AEC,M.Ed,1,2,Batch-1,3,Theory,3,0,1,4,Dr. Anjali Thakur,7,,,Project (50%) + Presentation (30%) + Viva (20%)
1189,MEDAE12RLIB1,Regional Language III,AEC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Dr. Sonal Mishra,8,,,Project (50%) + Presentation (30%) + Viva (20%)
1190,MEDAE12HAWB1,Health and Wellness IV,AEC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Dr. Usha Rani,11,,,Continuous Assessment (40%) + End-term (60%)
1191,MEDAE12DPAB1,Data Privacy and Ethics V,AEC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Dr. Ritu Singh,6,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1192,MEDVA12SLB1,Sustainable Living,VAC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Prof. Pramod Mishra,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1193,MEDVA12IKSB1,Indian Knowledge Systems II,VAC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Dr. Gita Verma,11,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1194,MEDVA12FMAB1,Folk Music and Dance III,VAC,M.Ed,1,2,Batch-1,1,Theory,1,0,0,1,Prof. Lalit Singh,10,,,Continuous Assessment (40%) + End-term (60%)
1195,MEDVA12YAMB1,Yoga and Meditation IV,VAC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Dr. Alka Shukla,6,,,Practical (60%) + Theory (40%)
1196,MEDVA12IKSB1,Indian Knowledge Systems V,VAC,M.Ed,1,2,Batch-1,2,Theory,2,0,0,2,Prof. Sneha Jain,8,,,Practical (60%) + Theory (40%)
1197,MEDMA23CAPB1,Curriculum and Pedagogy,Major,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Prof. Rakesh Gupta,15,Basic Curriculum,,Practical (60%) + Theory (40%)
1198,MEDMA23POEB1,Philosophy of Education II,Major,M.Ed,2,3,Batch-1,5,Theory,5,0,1,6,Prof. Vinod Sharma,13,,,Practical (60%) + Theory (40%)
1199,MEDMA23LDIB1,Learning Disabilities III,Major,M.Ed,2,3,Batch-1,4,Theory,4,0,1,5,Prof. Mahesh Singh,29,,,Project (50%) + Presentation (30%) + Viva (20%)
1200,MEDMA23DEIB1,Distance Education IV,Major,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Dr. Rekha Singh,26,,,Practical (60%) + Theory (40%)
1201,MEDMA23SMAB1,School Management and Administration V,Major,M.Ed,2,3,Batch-1,4,Theory,4,0,1,5,Prof. Mukesh Agarwal,18,Basic School,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1202,MEDMA23CMIB1,Classroom Management I,Major,M.Ed,2,3,Batch-1,4,Theory,4,0,1,5,Dr. Rekha Singh,29,,,Practical (60%) + Theory (40%)
1203,MEDMI23HRB1,Human Rights,Minor,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Prof. Ashok Yadav,6,,,Practical (60%) + Theory (40%)
1204,MEDMI23CRIB1,Conflict Resolution II,Minor,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Prof. Vinod Sharma,15,,,Project (50%) + Presentation (30%) + Viva (20%)
1205,MEDMI23SDIB1,Sustainable Development III,Minor,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Dr. Shweta Saxena,15,,,Continuous Assessment (40%) + End-term (60%)
1206,MEDMI23IRIB1,International Relations IV,Minor,M.Ed,2,3,Batch-1,4,Theory,4,0,1,5,Dr. Kavita Bhatt,10,Basic International,,Project (50%) + Presentation (30%) + Viva (20%)
1207,MEDMI23GSVB1,Gender Studies V,Minor,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Prof. Gaurav Tiwari,6,,,Practical (60%) + Theory (40%)
1208,MEDSK23CSB1,Communication Skills,Skill-Based,M.Ed,2,3,Batch-1,2,Practical,1,0,1,2,Dr. Kusum Gupta,11,,,Project (50%) + Presentation (30%) + Viva (20%)
1209,MEDSK23FLIB1,Financial Literacy II,Skill-Based,M.Ed,2,3,Batch-1,2,Practical,1,0,1,2,Dr. Meera Gupta,5,Basic Financial,,Continuous Assessment (40%) + End-term (60%)
1210,MEDSK23FL(B1,Foreign Language (German) III,Skill-Based,M.Ed,2,3,Batch-1,3,Practical,2,0,1,3,Prof. Rohit Mehta,4,Basic Foreign,,Project (50%) + Presentation (30%) + Viva (20%)
1211,MEDSK23CTIB1,Critical Thinking IV,Skill-Based,M.Ed,2,3,Batch-1,3,Practical,2,0,1,3,Prof. Lalit Singh,11,,,Project (50%) + Presentation (30%) + Viva (20%)
1212,MEDSK23FL(B1,Foreign Language (German) V,Skill-Based,M.Ed,2,3,Batch-1,2,Practical,1,0,1,2,Prof. Vijay Prasad,4,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1213,MEDAE23IAWB1,Internet and Web Technologies,AEC,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Prof. Rajesh Kumar,8,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1214,MEDAE23ILIB1,Information Literacy II,AEC,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Prof. Sanjay Kumar,8,Basic Information,,Project (50%) + Presentation (30%) + Viva (20%)
1215,MEDAE23ASIB1,Analytical Skills III,AEC,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Prof. Sumit Agarwal,4,,,Continuous Assessment (40%) + End-term (60%)
1216,MEDAE23ECIB1,English Communication IV,AEC,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Dr. Anjali Thakur,4,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1217,MEDAE23HAWB1,Health and Wellness V,AEC,M.Ed,2,3,Batch-1,3,Theory,3,0,1,4,Prof. Santosh Kumar,12,,,Practical (60%) + Theory (40%)
1218,MEDVA23CAB1,Climate Action,VAC,M.Ed,2,3,Batch-1,1,Theory,1,0,0,1,Dr. Preeti Jain,7,Basic Climate,,Continuous Assessment (40%) + End-term (60%)
1219,MEDVA23WMIB1,Waste Management II,VAC,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Prof. Vikram Patel,5,,,Continuous Assessment (40%) + End-term (60%)
1220,MEDVA23WCIB1,Water Conservation III,VAC,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Dr. Sarita Singh,4,Basic Water,,Continuous Assessment (40%) + End-term (60%)
1221,MEDVA23SSAB1,Social Service and Outreach IV,VAC,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Dr. Madhavi Sharma,4,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1222,MEDVA23IPAB1,Indian Philosophy and Traditions V,VAC,M.Ed,2,3,Batch-1,2,Theory,2,0,0,2,Dr. Nita Joshi,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1223,MEDMA24ESB1,Educational Statistics,Major,M.Ed,2,4,Batch-1,4,Theory,4,0,1,5,Dr. Lata Sharma,26,Basic Educational,,Continuous Assessment (40%) + End-term (60%)
1224,MEDMA24EMIB1,Educational Measurement II,Major,M.Ed,2,4,Batch-1,3,Theory,3,0,1,4,Dr. Meera Gupta,23,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1225,MEDMA24RMIB1,Research Methods in Education III,Major,M.Ed,2,4,Batch-1,5,Theory,5,0,1,6,Dr. Nita Joshi,25,,,Practical (60%) + Theory (40%)
1226,MEDMA24GAEB1,Gender and Education IV,Major,M.Ed,2,4,Batch-1,5,Theory,5,0,1,6,Dr. Suman Devi,24,Basic Gender,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1227,MEDMA24IEVB1,Inclusive Education V,Major,M.Ed,2,4,Batch-1,4,Theory,4,0,1,5,Prof. Naresh Chandra,25,,,Practical (60%) + Theory (40%)
1228,MEDMA24ELIB1,Educational Leadership I,Major,M.Ed,2,4,Batch-1,5,Theory,5,0,1,6,Dr. Vidya Sagar,28,,,Practical (60%) + Theory (40%)
1229,MEDMI24IRB1,International Relations,Minor,M.Ed,2,4,Batch-1,3,Theory,3,0,1,4,Prof. Rohit Singh,13,,,Practical (60%) + Theory (40%)
1230,MEDMI24TSIB1,Translation Studies II,Minor,M.Ed,2,4,Batch-1,2,Theory,2,0,0,2,Prof. Rakesh Gupta,11,,,Practical (60%) + Theory (40%)
1231,MEDMI24IRIB1,International Relations III,Minor,M.Ed,2,4,Batch-1,2,Theory,2,0,0,2,Prof. Anil Kumar,9,Basic International,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1232,MEDMI24TSIB1,Translation Studies IV,Minor,M.Ed,2,4,Batch-1,3,Theory,3,0,1,4,Dr. Sudha Singh,11,,,Continuous Assessment (40%) + End-term (60%)
1233,MEDMI24RDVB1,Rural Development V,Minor,M.Ed,2,4,Batch-1,2,Theory,2,0,0,2,Dr. Meera Gupta,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1234,MEDSK24FL(B1,Foreign Language (French),Skill-Based,M.Ed,2,4,Batch-1,2,Practical,1,0,1,2,Dr. Pooja Agarwal,4,,,Practical (60%) + Theory (40%)
1235,MEDSK24GDIB1,Graphic Design II,Skill-Based,M.Ed,2,4,Batch-1,2,Practical,1,0,1,2,Dr. Nidhi Goyal,10,,,Practical (60%) + Theory (40%)
1236,MEDSK24FLIB1,Financial Literacy III,Skill-Based,M.Ed,2,4,Batch-1,3,Practical,2,0,1,3,Dr. Jyoti Sharma,4,,,Continuous Assessment (40%) + End-term (60%)
